sl,ee,tp,scope,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.0,1.0,0.08,portfolio,3.23517219657191,2.961765935040787,0.03546291642372736,9.939292337552416,0.5442477876106194,2.0128884718555993,1149
0.0,1.0,0.08,bitcoin,1.835541706178223,1.887110040588114,0.07181354369799398,3.64550435351377,0.5022143489813995,1.634792255986711,1149
0.0,1.0,0.08,ethereum,1.1132427153325755,0.7451545526952899,0.15081469779472387,0.8613094474364817,0.5255474452554745,1.4712294170470541,1149
0.0,1.0,0.08,binancecoin,1.6305422669526333,2.271964084157959,0.10008956862295561,2.966399998631533,0.5106194690265486,1.4967500858949065,1149
0.0,1.0,0.08,solana,2.6800706780971937,11.775833032365446,0.10430909278527492,7.175360946130337,0.515929203539823,1.805639469121943,1149
0.0,1.0,0.12,portfolio,3.2368094221621395,2.9709926609097175,0.03559118367397947,9.922864494949023,0.5460176991150443,2.0150516992838052,1149
0.0,1.0,0.12,bitcoin,1.8305016150136155,1.8836489055325631,0.07181354369799367,3.640882437647637,0.5013286093888397,1.6331139959923262,1149
0.0,1.0,0.12,ethereum,1.1167267615446521,0.7479854664567391,0.15081469779472328,0.8639732011147384,0.5255474452554745,1.4728679793535862,1149
0.0,1.0,0.12,binancecoin,1.6279340514448524,2.272347767117107,0.10141725837607043,2.9278946585209735,0.5106194690265486,1.496595130974435,1149
0.0,1.0,0.12,solana,2.6863432869019346,11.884133023861756,0.10430909278527471,7.206422265170224,0.515929203539823,1.808915353924341,1149
0.005,1.0,0.0,portfolio,3.3619693336268153,3.6770743419217133,0.03506683739193926,11.481456989047421,0.5592920353982301,2.064877166674484,1149
0.005,1.0,0.0,bitcoin,1.8978062436231544,2.0045237335909096,0.06990374982613085,3.903604581190699,0.5066430469441984,1.6631293476202178,1149
0.005,1.0,0.0,ethereum,1.6673916299393696,1.919376263479835,0.14576797521880933,1.8171069639170645,0.5389380530973451,1.4892173204533765,1149
