engine,sl,ee,tp,is_sr,oos_sr,is_dd,oos_dd,is_calmar,oos_calmar,is_ret,oos_ret
close_only,0.03,0.01,0.02,3.071195215441435,3.1759899208258617,0.0497214054683336,0.0405923714171214,7.887110000973119,9.841343092539182,3.520136378350528,0.8667364091511867
close_only,0.03,0.01,0.03,3.094860977605612,3.1984567676947666,0.0497214054683338,0.0405864866029604,7.961598382697396,9.912390962203462,3.5752260882733715,0.8737422041401974
close_only,0.03,0.01,0.05,3.116497733115287,3.2193942902006496,0.0497214054683337,0.0404352158891804,8.028410321980578,10.043208892932151,3.625083120661973,0.8831584082745925
close_only,0.03,0.01,0.08,3.1242053538326213,3.2351945328605685,0.0497214054683338,0.0407380588111491,8.059264470938427,10.008271980095095,3.648250059912847,0.8871853621692072
close_only,0.03,0.01,0.12,3.131932211079582,3.245163725365068,0.0497438900312436,0.0404352158891805,8.079825767823175,10.136534676790914,3.666495401325228,0.8925551383051249
close_only,0.05,0.01,0.0,3.1433599552720013,3.2621260277303272,0.0494197104878413,0.0404352158891804,8.166558101735735,10.204171169064452,3.691848671640128,0.8993787700337754
close_only,0.05,0.01,0.01,3.047604383453505,3.145621095331543,0.0497214054683336,0.0407379433017875,7.812013875896605,9.691606401333894,3.465122777950831,0.8551910118488528
close_only,0.05,0.01,0.02,3.078826565655162,3.1809909819416347,0.0497214054683336,0.0405923714171215,7.911710789949532,9.860477649241195,3.5382728989559835,0.8686609478864367
close_only,0.05,0.01,0.03,3.1021530614383144,3.2034054135588144,0.0497214054683337,0.0405864866029604,7.985896992894402,9.9329553716235,3.5933096269493987,0.8758138706922396
close_only,0.05,0.01,0.05,3.122081171390925,3.225033074522138,0.0497214054683337,0.0404352158891804,8.04834248380637,10.066749361824357,3.640038916077927,0.8855266008741502
close_only,0.05,0.01,0.08,3.128535612717956,3.245070090206322,0.0497214054683337,0.0405861192393104,8.07395130581295,10.077574123443751,3.6593094923746783,0.890403430715017
close_only,0.05,0.01,0.12,3.135441837383512,3.2484932668587554,0.0497438900312436,0.0404352158891805,8.092214050731133,10.149801701302923,3.6758554283914986,0.8938927128071226
close_only,0.07,0.01,0.0,3.1433599552720013,3.262105896791195,0.0494197104878413,0.0404352158891804,8.166558101735735,10.20705032395304,3.691848671640128,0.8996694903661264
close_only,0.07,0.01,0.01,3.052569904257344,3.149720952338985,0.0497214054683337,0.0407379433017875,7.828361879836032,9.70998291658454,3.47705417555658,0.8570406174426022
close_only,0.07,0.01,0.02,3.0831337578410563,3.183068078331951,0.0497214054683336,0.0405923714171215,7.926480912163832,9.871485363976184,3.5491891861739893,0.869768509931784
close_only,0.07,0.01,0.03,3.1045521840608625,3.204514742127467,0.0497214054683338,0.0405864866029604,7.9937268939666435,9.938208431147874,3.5991486756239617,0.8763432353538096
close_only,0.07,0.01,0.05,3.1246972613853896,3.225033074522138,0.0497214054683338,0.0404352158891804,8.056108971019672,10.066749361824357,3.6458765925363146,0.8855266008741502
close_only,0.07,0.01,0.08,3.12973122591989,3.243466380545128,0.0497214054683336,0.0405861192393104,8.078404857881399,10.076655961637575,3.662667147248048,0.8903105816196784
close_only,0.07,0.01,0.12,3.137371181722332,3.2484761589412936,0.0497438900312436,0.0404352158891805,8.098289989446686,10.152676375363717,3.680451486973622,0.8941825934394623
close_only,0.1,0.01,0.0,3.1433599552720013,3.262105896791195,0.0494197104878413,0.0404352158891804,8.166558101735735,10.20705032395304,3.691848671640128,0.8996694903661264
close_only,0.1,0.01,0.01,3.0560175042264195,3.1607061220467845,0.0497214054683337,0.0407379433017875,7.839631132266626,9.754952002418507,3.485293387937836,0.8615703663609822
close_only,0.1,0.01,0.02,3.085527016895094,3.1884869676546166,0.0497214054683337,0.0405923714171215,7.934390967247621,9.899198423239428,3.555043764285248,0.8725582529489389
close_only,0.1,0.01,0.03,3.107059215540689,3.2114591868905142,0.0497214054683338,0.0405864866029604,8.001668162845949,9.966173864823896,3.605076692703694,0.8791625462222996
close_only,0.1,0.01,0.05,3.125902255630174,3.2298275850483007,0.0497214054683338,0.0404352158891804,8.060917501803806,10.08098129883416,3.64949379529306,0.8869590129548637
close_only,0.1,0.01,0.08,3.130538059083499,3.2468837117707747,0.0497214054683336,0.0405861192393104,8.081242326985258,10.090714025565372,3.664807377854359,0.8917324336699681
close_only,0.1,0.01,0.12,3.1380685861551103,3.2502225967095986,0.0497438900312436,0.0404352158891805,8.101116665983582,10.159743664118183,3.682590888439396,0.8948953422002128
close_only,0.0,0.015,0.0,3.0165727418530977,3.222874253446544,0.0494716188090207,0.0402859752204682,7.861291178968727,9.99322213639804,3.4722607758533712,0.8744310637514598
close_only,0.0,0.015,0.01,2.791655629141097,2.9632317036900315,0.049773313789513,0.041201727643806,7.106253876559469,8.823671725347156,2.9781603553191265,0.7787041510350403
close_only,0.0,0.015,0.02,2.874498674947417,3.0376307106932146,0.0497733137895131,0.0410504071542721,7.364162506905595,9.129321157738854,3.153091948126252,0.8059613669827608
close_only,0.0,0.015,0.03,2.921483318012328,3.091881422983719,0.0497733137895131,0.0405890691200448,7.508544626121853,9.411242302450274,3.2536097536888784,0.823642700253457
close_only,0.0,0.015,0.05,2.963504482529202,3.14764284897812,0.0497733137895131,0.0405884662436261,7.644217222972829,9.631497763120697,3.3497853425446182,0.8455977216519808
close_only,0.0,0.015,0.08,2.988416855564952,3.1858271691997806,0.0497733137895131,0.0408939443008537,7.724191800282167,9.6931639626301,3.407267737902437,0.8590847953358018
close_only,0.0,0.015,0.12,2.996646303608032,3.208464023560406,0.049795798352423,0.0402859752204682,7.752640897760303,9.931989614966929,3.430398048329507,0.8683132874690607
close_only,0.005,0.015,0.0,3.0706198501305213,3.2736827974199385,0.0494716188090207,0.0402860982601565,8.029673991513011,10.187269465570136,3.595872852351216,0.8938825274567692
close_only,0.005,0.015,0.01,2.895518904783561,3.05138403750841,0.049773313789513,0.0412018441810425,7.425854133529022,9.145076837833528,3.1958116780389947,0.8109210791376107
close_only,0.005,0.015,0.02,2.954114430764033,3.1185957341258983,0.049773313789513,0.041050522495677,7.610189799797596,9.429051447970329,3.325506101908875,0.8360966102149616
close_only,0.005,0.015,0.03,2.993486870593547,3.163614968470465,0.0497733137895131,0.0405891998087737,7.734397281317592,9.68732821454499,3.4146454646763376,0.8512032354099575
close_only,0.005,0.015,0.05,3.027641373119328,3.215073371330728,0.0497733137895131,0.0405885828266259,7.842480994058783,9.88383332162826,3.493374470657666,0.8709184259643599
close_only,0.005,0.015,0.08,3.047005131424404,3.239932347053184,0.049773313789513,0.0408940737668798,7.906579472660265,9.895941468765487,3.5405793510335,0.879643079993687
close_only,0.005,0.015,0.12,3.052683151669873,3.2605952650015904,0.049795798352423,0.0402860982601565,7.926861433893305,10.130893684337538,3.558251515480918,0.8882227110487253
close_only,0.01,0.015,0.0,3.0893261464522768,3.2929418533638994,0.0494716188090207,0.0402860982601565,8.09090599572662,10.260802733730428,3.641479315594624,0.9012766084085552
close_only,0.01,0.015,0.01,2.94433146487407,3.103074104923574,0.0497733137895131,0.0410491698399218,7.579729732940023,9.36813121216328,3.3038621020444747,0.8299224039069237
close_only,0.01,0.015,0.02,2.9903348543257966,3.1683564190644566,0.0497733137895131,0.0407456984645006,7.727045226938502,9.67509716982494,3.4093295614897308,0.8537153398860335
close_only,0.01,0.015,0.03,3.022411087358223,3.194511332193579,0.0497733137895131,0.0405891998087739,7.826934265807188,9.802449253209437,3.481983139111186,0.8627503787838553
close_only,0.01,0.015,0.05,3.0541751604191063,3.238283129501048,0.049773313789513,0.0405885828266261,7.92658623407576,9.97182162898256,3.5553921806333406,0.8797841054323436
close_only,0.01,0.015,0.08,3.0687632477736626,3.262953938379817,0.0497733137895131,0.0407413262610122,7.975197027263595,10.015281186663302,3.5915403962843246,0.8879778206640772
close_only,0.01,0.015,0.12,3.075068556143816,3.27900649791304,0.0497957983524231,0.0402860982601563,7.998417871691378,10.202191297584736,3.611590567506641,0.8953819052778367
close_only,0.015,0.015,0.0,3.099686129591473,3.305015324591269,0.0494716188090207,0.0402860982601564,8.124378656893422,10.310013913013997,3.666559137676037,0.9062324271761532
close_only,0.015,0.015,0.01,2.970971199337732,3.134982888357832,0.0497733137895131,0.0410491698399219,7.662005432601233,9.489913933852373,3.3625198552169757,0.8422117714540291
close_only,0.015,0.015,0.02,3.0130879617613733,3.190389957716636,0.049773313789513,0.0407456984645007,7.800030750673042,9.76454011536166,3.462323786438308,0.8627242351468121
close_only,0.015,0.015,0.03,3.042575096309124,3.222462458293666,0.0497733137895131,0.0405891998087739,7.890427459759635,9.91385418626864,3.528647999415901,0.8739563257087826
close_only,0.015,0.015,0.05,3.0697397924342167,3.253831126348802,0.0497733137895131,0.0405885828266259,7.975750245018769,10.037707333675955,3.5919530676357425,0.8864353959833111
close_only,0.015,0.015,0.08,3.080507819596698,3.279275227645048,0.0497733137895131,0.0407399360157034,8.013841630056518,10.079426906006011,3.620436948907837,0.8944558041217001
close_only,0.015,0.015,0.12,3.0864771620057367,3.291657941518966,0.0497957983524231,0.0402860982601563,8.035888386726597,10.255381564081938,3.6397152381837374,0.900731032861253
close_only,0.02,0.015,0.0,3.107420063598311,3.312377169157932,0.0494197104878412,0.0402860982601564,8.158086067386286,10.334322389556398,3.685470724956607,0.9086826126055296
close_only,0.02,0.015,0.01,2.991918783871917,3.161124722332625,0.0497214054683337,0.0410491698399215,7.737507689344475,9.577015530649412,3.411059312754409,0.8510246708862172
close_only,0.02,0.015,0.02,3.0273519818877155,3.2078029415331324,0.0497214054683337,0.0407456984645007,7.855338924356815,9.826794513831274,3.4967974633394823,0.8690065350164518
close_only,0.02,0.015,0.03,3.0543719490679835,3.236689348661518,0.0497214054683336,0.0405891998087739,7.93822284881506,9.95678010609962,3.557882021666787,0.8782824158343183
close_only,0.02,0.015,0.05,3.079692331691925,3.26805196629692,0.0497214054683338,0.040588582826626,8.01567310354408,10.082024722752331,3.615545668356443,0.8909154218876265
close_only,0.02,0.015,0.08,3.090588445564723,3.288127816968053,0.0497214054683337,0.0407399360157036,8.05568571876759,10.1073126709637,3.645558307537967,0.8972902478719533
close_only,0.02,0.015,0.12,3.0947572459794657,3.2978384724408705,0.0497438900312437,0.0402860982601564,8.071771135993238,10.276090040673504,3.660417536734638,0.9028154812685248
close_only,0.03,0.015,0.0,3.113605772824702,3.317664034744716,0.0494197104878413,0.0402860982601562,8.178157034751312,10.35548791039039,3.700591610547381,0.9108171851749856
close_only,0.03,0.015,0.01,3.0101914380196235,3.1819367709240884,0.0497214054683337,0.0410491698399217,7.7956934308028,9.66549710893514,3.453236269096476,0.8599970682322002
close_only,0.03,0.015,0.02,3.045139110063998,3.233917976550668,0.0497214054683336,0.0405943753718848,7.908871418388641,9.96380451928572,3.5361767246053333,0.8791189103433115
close_only,0.03,0.015,0.03,3.0688390521022995,3.2564216929281327,0.0497214054683338,0.0404378520283763,7.983605151503395,10.070593418367736,3.5916016109113,0.8859795217696083
close_only,0.03,0.015,0.05,3.089877590690503,3.277472141413802,0.0497214054683337,0.040437234948899,8.049300077588558,10.16481256029934,3.640758381324492,0.8954578253336949
close_only,0.03,0.015,0.08,3.0976340665079976,3.2940933211841976,0.0497214054683338,0.0407399360157035,8.080473404335768,10.131706515676845,3.664227323363143,0.8997713597152508
close_only,0.03,0.015,0.12,3.104819533484108,3.3031326120214834,0.0497438900312436,0.0402860982601564,8.100003056536437,10.297221140487078,3.681747949669975,0.9049435564812052
close_only,0.05,0.015,0.0,3.116774683164293,3.320202132582396,0.0494197104878413,0.0402860982601562,8.18838737930889,10.365345987309778,3.7083134986511928,0.9118117619789337
close_only,0.05,0.015,0.01,3.022851274671224,3.204653534011247,0.0497214054683338,0.0407397013148193,7.836545052816024,9.818028637054718,3.4830359075569444,0.8679754453788757
close_only,0.05,0.015,0.02,3.052722296706748,3.2389120320924905,0.0497214054683336,0.0405943753718846,7.933520183885759,9.983000821822236,3.554398971426532,0.881055655355742
close_only,0.05,0.015,0.03,3.0760718783802266,3.2613555112380808,0.0497214054683337,0.0404378520283762,8.007923796183197,10.091300882270776,3.6097506113858016,0.8880642140130841
close_only,0.05,0.015,0.05,3.095419460311389,3.283090589584783,0.0497214054683336,0.040437234948899,8.069247269674072,10.188428319665354,3.655765040843418,0.8978408600668655
close_only,0.05,0.015,0.08,3.101925191231738,3.303972603533477,0.0497214054683337,0.0405885883016679,8.095171282075606,10.201418969145656,3.675324759287189,0.9030094760286944
close_only,0.05,0.015,0.12,3.1083015296295837,3.306440329848262,0.0497438900312436,0.0402860982601564,8.112400317472728,10.310578703242651,3.6911386526183145,0.9062893390150888
close_only,0.07,0.015,0.0,3.116774683164293,3.320154298222938,0.0494197104878413,0.0402860982601562,8.18838737930889,10.3682452172335,3.7083134986511928,0.9121043093943284
close_only,0.07,0.015,0.01,3.0277695936000466,3.2087582192287374,0.0497214054683337,0.0407397013148193,7.852907418404418,9.83647184728603,3.495015171410137,0.86983773738318
close_only,0.07,0.015,0.02,3.0569919710873945,3.2409772825844083,0.0497214054683336,0.0405943753718846,7.94830180089104,9.994046652519192,3.565354048034826,0.8821705038630825
close_only,0.07,0.015,0.03,3.078447529444033,3.262466051536152,0.0497214054683338,0.0404378520283762,8.015759835341466,10.096591762635764,3.615610559959606,0.8885970357867607
close_only,0.07,0.015,0.05,3.098004833294642,3.283090589584783,0.0497214054683336,0.040437234948899,8.077019522314204,10.188428319665354,3.661622502486805,0.8978408600668655
close_only,0.07,0.015,0.08,3.103112601610447,3.302312003017853,0.0497214054683336,0.0405885883016679,8.09962818702219,10.20049683163958,3.6786939552996536,0.9029159327117922
close_only,0.07,0.015,0.12,3.110210355928672,3.30639561790123,0.0497438900312437,0.0402860982601564,8.118480606240158,10.313473420723724,3.6957497336054175,0.9065810413836012
close_only,0.1,0.015,0.0,3.116774683164293,3.320154298222938,0.0494197104878413,0.0402860982601562,8.18838737930889,10.3682452172335,3.7083134986511928,0.9121043093943284
close_only,0.1,0.015,0.01,3.031183860223219,3.219802841576294,0.0497214054683337,0.0407397013148193,7.864186570823247,9.881605583763571,3.503287437771444,0.8743987014185937
close_only,0.1,0.015,0.02,3.059362420227268,3.2463865874106053,0.0497214054683336,0.0405943753718846,7.956218011944903,10.02185716677042,3.5712294295118268,0.8849787509762184
close_only,0.1,0.015,0.03,3.0809284609483605,3.269453983689248,0.0497214054683338,0.0404378520283762,8.023707329611247,10.12475854111007,3.6215597953861223,0.8914347586771503
close_only,0.1,0.015,0.05,3.0992036816957085,3.2879526875188785,0.0497214054683336,0.040437234948899,8.081831622695717,10.202709517253505,3.665251964748895,0.8992826271434844
close_only,0.1,0.015,0.08,3.1039128119796566,3.3057488126622605,0.0497214054683336,0.0405885883016679,8.102467792328362,10.214604437883605,3.680841542439051,0.9043472662433104
close_only,0.1,0.015,0.12,3.110904462361229,3.3081530638417016,0.0497438900312437,0.0402860982601564,8.121309306528465,10.320591832174545,3.697896127792161,0.907298455469878
close_only,0.0,0.02,0.0,2.929318597427889,3.007833160961564,0.0494716188090207,0.0412828059832355,7.423561238831464,9.011650594384651,3.163034204762736,0.7992918891143981
close_only,0.0,0.02,0.01,2.712090834031349,2.75148917464146,0.049773313789513,0.0422320114142148,6.716186683733802,7.915235622684617,2.724575326617774,0.7084383182845468
close_only,0.0,0.02,0.02,2.797250009146376,2.8296975555553177,0.0497733137895131,0.0420816721484187,6.972997177770537,8.216885942319188,2.8900602181933173,0.7358950012637062
close_only,0.0,0.02,0.03,2.844668386074726,2.881973174459128,0.049773313789513,0.0416021362205143,7.113625957646782,8.475727383066,2.9830793339417347,0.7522871289589452
close_only,0.0,0.02,0.05,2.8814504320412664,2.9349973669683718,0.0497733137895131,0.0416091456796533,7.231573489407745,8.678151164920788,3.062426922417206,0.7727490641654537
close_only,0.0,0.02,0.08,2.907375388700731,2.972366071034056,0.0497733137895131,0.0419066163392003,7.309478949233343,8.737550955788585,3.1155096970378384,0.7850339078230391
close_only,0.0,0.02,0.12,2.9104207342931394,2.9950056325408827,0.0497957983524231,0.0412828059832355,7.322630644402015,8.958546101423982,3.126793813423592,0.7939562374397298
close_only,0.005,0.02,0.0,2.988617147524084,3.055523321257211,0.0494716188090207,0.0412829205155247,7.600708412709051,9.185651909301365,3.2860960063257334,0.8168283979362341
close_only,0.005,0.02,0.01,2.8192194527150307,2.83625666145251,0.049773313789513,0.0422321187234014,7.034174537158406,8.21004392207419,2.930315257468696,0.7381648132825003
close_only,0.005,0.02,0.02,2.87981122772518,2.905532777870138,0.0497733137895131,0.0420817781236508,7.2184696258486065,8.483339023956272,3.053551056912969,0.7628531877092508
close_only,0.005,0.02,0.03,2.919963809915469,2.948865846862847,0.0497733137895131,0.0416022434362719,7.340552316820992,8.720068546401501,3.136832702077739,0.7768244351525067
close_only,0.005,0.02,0.05,2.9494346900769703,2.997454319069613,0.049773313789513,0.0416092613941672,7.433278085775873,8.899619965848162,3.200975592232349,0.7951060644706105
close_only,0.005,0.02,0.08,2.9692732682977314,3.0233519023996167,0.0497733137895131,0.0419067223337989,7.494399860741743,8.92012360978085,3.2436792003520623,0.8036463261317599
close_only,0.005,0.02,0.12,2.971726717976544,3.0440211728045226,0.0497957983524231,0.0412829205155247,7.50545755883065,9.137230568336504,3.253822989165114,0.8119411315157916
close_only,0.01,0.02,0.0,3.0085699752918726,3.07632223207303,0.0494716188090207,0.0412829205155247,7.663739265072743,9.261064627896944,3.330560933018578,0.8244520585711401
close_only,0.01,0.02,0.01,2.8699749981668057,2.894796369664618,0.0497733137895131,0.0420796624724825,7.189623914636725,8.43904483451173,3.034065838409197,0.7583157962326676
close_only,0.01,0.02,0.02,2.9154367054323025,2.958400090402458,0.0497733137895131,0.0417773548582791,7.330412441121584,8.724581877717723,3.129865111982787,0.7809806749291495
close_only,0.01,0.02,0.03,2.94739424196526,2.9834178968770653,0.0497733137895131,0.0416022434362721,7.426912794275565,8.84201707383944,3.196547752689143,0.7891285791717215
close_only,0.01,0.02,0.05,2.976651764177379,3.023216468901342,0.049773313789513,0.0416092613941674,7.517205032687084,8.991858998154456,3.2596988754008978,0.8044545948473223
close_only,0.01,0.02,0.08,2.9912199961022687,3.0478187816490854,0.049773313789513,0.041754214286704,7.561915484960772,9.036347128800724,3.2912430794050502,0.8121708418726241
close_only,0.01,0.02,0.12,2.9954235820982413,3.063998542757569,0.0497957983524231,0.0412829205155247,7.578645019486022,9.2105129204201,3.3055210208456467,0.8193400318269459
close_only,0.015,0.02,0.0,3.0198202150490903,3.0889985749107565,0.0494716188090207,0.0412829205155248,7.699086342758,9.308165876257233,3.355653534355693,0.8292211158390086
close_only,0.015,0.02,0.01,2.896767295900817,2.923709660368531,0.0497733137895131,0.0420796624724823,7.270121612866182,8.547968446908438,3.0886253812084075,0.7693766899566736
close_only,0.015,0.02,0.02,2.939993944431531,2.9794377629350346,0.049773313789513,0.0417773548582792,7.4063054397741235,8.805029174384874,3.182237800503324,0.7891360647143391
close_only,0.015,0.02,0.03,2.9679567244094534,3.0111664949008308,0.0497733137895131,0.0416022434362723,7.490339327323212,8.945712479809066,3.2408317858888056,0.7996218745865069
close_only,0.015,0.02,0.05,2.992620093793001,3.038618472033848,0.049773313789513,0.0416092613941677,7.566364692242698,9.05205834253643,3.294392040568817,0.8105679512686683
close_only,0.015,0.02,0.08,3.003242709810958,3.0645026361786263,0.0497733137895131,0.0417542142867042,7.600699297564112,9.097347429103584,3.3187533467310466,0.8183994422311616
close_only,0.015,0.02,0.12,3.00774925181278,3.077521243048423,0.049795798352423,0.0412829205155248,7.617917502439552,9.261449364247689,3.3334637212091627,0.8244909903060533
close_only,0.02,0.02,0.0,3.028008916518026,3.097033055237715,0.0494197104878412,0.041282920515525,7.731665258070525,9.336538484733234,3.373088420845217,0.8320966490550266
close_only,0.02,0.02,0.01,2.915381201556146,2.953257763306254,0.0497214054683336,0.0420796624724823,7.335365046337317,8.642980111953122,3.128013138853471,0.7790509989717596
close_only,0.02,0.02,0.02,2.954310490872574,2.9979363940964743,0.0497214054683337,0.0417773548582792,7.458416821603104,8.869854317627972,3.2130704116141,0.7957202598143018
close_only,0.02,0.02,0.03,2.979495698596737,3.0254315191166974,0.0497214054683337,0.0416022434362721,7.534939684130647,8.989328287171222,3.2666513364199457,0.8040439687978649
close_only,0.02,0.02,0.05,3.0023056803055628,3.0551362432376035,0.0497214054683338,0.0416022434362722,7.603431238026219,9.104529734347452,3.3150585735456843,0.8157480288904337
close_only,0.02,0.02,0.08,3.0134037580392774,3.074131434917084,0.0497214054683338,0.0417533335859467,7.640166270678955,9.12926891044401,3.3411975410847647,0.821643108772071
close_only,0.02,0.02,0.12,3.0164931076667094,3.0844000783956744,0.0497438900312437,0.041282920515525,7.652653661981754,9.286381521357796,3.352583816933953,0.8270147098438365
close_only,0.03,0.02,0.0,3.0336830308806824,3.101911197708056,0.0494197104878412,0.0412829205155247,7.749782713772928,9.355381087271187,3.3860204732059804,0.834007478355834
close_only,0.03,0.02,0.01,2.9340612186808364,2.973079205683306,0.0497214054683337,0.0420796624724824,7.391867446796391,8.725043241555253,3.166901249621292,0.7874264500467958
close_only,0.03,0.02,0.02,2.9693778151896386,3.022832285390922,0.0497214054683337,0.0416262102600984,7.502202306963894,8.995087801476318,3.2436640775029035,0.8051540886613104
close_only,0.03,0.02,0.03,2.993264267769103,3.043942102593604,0.0497214054683338,0.0414510712170102,7.575167580080669,9.092387772577712,3.295031214726872,0.8111535906479934
close_only,0.03,0.02,0.05,3.011030902773132,3.065094916754738,0.0497214054683337,0.0414510712170102,7.6300600729945245,9.182515720884927,3.3339941418296304,0.8202905458393706
close_only,0.03,0.02,0.08,3.019728858831697,3.079704176111598,0.0497214054683338,0.0417533335859464,7.66133825348937,9.15121285301905,3.3563186054211416,0.8238879643366674
close_only,0.03,0.02,0.12,3.025615021541092,3.0892858110587835,0.0497438900312437,0.0412829205155247,7.67738373118396,9.305196570337126,3.3702942675872336,0.8289203003955106
close_only,0.05,0.02,0.0,3.03694191972779,3.10483882869668,0.0494197104878413,0.0412829205155247,7.759768755097838,9.366004735513522,3.393161157584709,0.8350852283516195
close_only,0.05,0.02,0.01,2.9474962044334547,2.997175662406532,0.0497214054683338,0.0417702801825203,7.434415786883843,8.870193834889783,3.196373699234843,0.7956020797335561
close_only,0.05,0.02,0.02,2.9792089357444413,3.029354744459455,0.0497214054683337,0.0416262102600984,7.53363216207051,9.01844245129626,3.2657313719178767,0.8075260542181006
close_only,0.05,0.02,0.03,2.9997908486127045,3.0504385965280427,0.0497214054683337,0.0414510712170102,7.597810042245641,9.11752848014361,3.311069651838383,0.8137001610901422
close_only,0.05,0.02,0.05,3.016997522323407,3.071192851112848,0.0497214054683337,0.0414510712170102,7.649652335040702,9.206890569722724,3.3479674283781806,0.8227652547983124
close_only,0.05,0.02,0.08,3.0236459899577244,3.0898418697993173,0.0497214054683337,0.0416021588187497,7.675676107175749,9.21614685510389,3.3665820520752145,0.8271193321782138
close_only,0.05,0.02,0.12,3.0288909409193447,3.092990555531013,0.0497438900312436,0.0412829205155247,7.6883644400122275,9.319160963220009,3.378176119399906,0.8303352086252644
close_only,0.07,0.02,0.0,3.03694191972779,3.1048068130508746,0.0494197104878413,0.0412829205155247,7.759768755097838,9.36876770276926,3.393161157584709,0.8353655742902497
close_only,0.07,0.02,0.01,2.9506979537695144,3.001387608000022,0.0497214054683336,0.0417702801825203,7.444051888177921,8.888422583976164,3.2030709922844025,0.7974551875925588
close_only,0.07,0.02,0.02,2.981280171229949,3.0315363843899568,0.0497214054683336,0.0416262102600984,7.540056268117392,9.029609160592674,3.270252822605572,0.8086606853836673
close_only,0.07,0.02,0.03,3.00149770737426,3.0515644422019994,0.0497214054683338,0.0414510712170102,7.60228813712217,9.122579550578296,3.3142471712036707,0.8142119969321555
close_only,0.07,0.02,0.05,3.019629599127853,3.071192851112848,0.0497214054683337,0.0414510712170102,7.657308865668659,9.206890569722724,3.3534376469598657,0.8227652547983124
close_only,0.07,0.02,0.08,3.024619528753385,3.08830716834828,0.0497214054683337,0.0416021588187497,7.678451615299882,9.215888997345631,3.3685710192636105,0.8270930200826667
close_only,0.07,0.02,0.12,3.030834658909209,3.092961231247578,0.0497438900312436,0.0412829205155247,7.694353350909288,9.321920077207269,3.382479578785226,0.8306148289034618
close_only,0.1,0.02,0.0,3.03694191972779,3.1048068130508746,0.0494197104878413,0.0412829205155247,7.759768755097838,9.36876770276926,3.393161157584709,0.8353655742902497
close_only,0.1,0.02,0.01,2.9541760406568285,3.012458253255496,0.0497214054683337,0.0417702801825203,7.455166136293116,8.931516837371115,3.210805987931308,0.801839593951448
close_only,0.1,0.02,0.02,2.983694894500839,3.0370581197247675,0.0497214054683336,0.0416262102600984,7.547857307543479,9.056154704031202,3.275748423619655,0.8113592539447774
close_only,0.1,0.02,0.03,3.004024263349689,3.058556170093752,0.0497214054683338,0.0414510712170102,7.610118805284789,9.149469665677602,3.319807967933853,0.8169379521328493
close_only,0.1,0.02,0.05,3.0208518036912437,3.075960655739983,0.0497214054683337,0.0414510712170102,7.662049318103972,9.22052294713348,3.3568271615851977,0.8241499878326091
close_only,0.1,0.02,0.08,3.0254348072154684,3.0917498769552387,0.0497214054683337,0.0416021588187497,7.681248827711088,9.229354815533537,3.370576255559929,0.8284673212064795
close_only,0.1,0.02,0.12,3.0315423661329994,3.094718763261465,0.0497438900312436,0.0412829205155247,7.697139539958691,9.328716174210088,3.3844827793868424,0.8313036581933257
close_only,0.0,0.03,0.0,2.9315843172737,2.975875353546173,0.0494716188090207,0.040670604949904,7.231378947428808,8.171497222678413,3.032665586077461,0.7038361200149255
close_only,0.0,0.03,0.01,2.7150978552571883,2.7346946232224,0.049773313789513,0.041620299259898,6.5480698929289165,7.221894642592058,2.6192564443217177,0.6291731512494179
close_only,0.0,0.03,0.02,2.798502838024592,2.8209879909291256,0.0497733137895131,0.0414698718748407,6.793609927154803,7.516390893720644,2.7738753448306634,0.6551518771574663
close_only,0.0,0.03,0.03,2.8490394968711263,2.8646681028413816,0.0497733137895131,0.040990123785529,6.936370695073218,7.72366915061279,2.8661142945795266,0.6666303443978454
close_only,0.0,0.03,0.05,2.8832734102964506,2.9029294615112304,0.0497733137895131,0.0409970436143522,7.0449176197276895,7.868990539607045,2.937417703945417,0.6807896575992349
close_only,0.0,0.03,0.08,2.908758620579634,2.939870055903289,0.0497733137895131,0.0412947983387244,7.118303790431651,7.922293913090527,2.986203052434126,0.6915301194367853
close_only,0.0,0.03,0.12,2.9114764713264707,2.963783581755184,0.0497957983524229,0.040670604949904,7.13110098898542,8.125161743191933,2.996914288603036,0.6993632210564242
close_only,0.005,0.03,0.0,2.991965812070072,3.034579310974204,0.0494716188090207,0.0406552206500072,7.406408020594859,8.368096669496587,3.151266229383115,0.7225674712210646
close_only,0.005,0.03,0.01,2.8225217315587456,2.826566022987345,0.0497733137895131,0.0416049179306134,6.8572279291572364,7.512011329685408,2.814764749064628,0.6571041075245598
close_only,0.005,0.03,0.02,2.881472012106419,2.905255861436564,0.049773313789513,0.0414544894826885,7.032232446753298,7.787969917047022,2.9290323745108577,0.681358409530942
close_only,0.005,0.03,0.03,2.9250158289472363,2.939332055889349,0.049773313789513,0.0409747348826805,7.157373463383864,7.974446421744026,3.012367384617244,0.69058649930409
close_only,0.005,0.03,0.05,2.951995551177564,2.975312268863899,0.0497733137895131,0.0409816633276506,7.242881485033002,8.105433263635078,3.070098551198206,0.7034428500483203
close_only,0.005,0.03,0.08,2.9721457245471616,3.002139439903012,0.0497733137895131,0.0412794131370103,7.301738168813773,8.126821035029106,3.110211233333289,0.7112788487937458
close_only,0.005,0.03,0.12,2.9741412463908863,3.023930536558859,0.0497957983524231,0.0406552206500072,7.312019791735897,8.326366154186548,3.119513349369464,0.7185199968541762
