sl,ee,tp,scope,n_intrabar_sl,n_intrabar_tp,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.005,1.0,0.01,binancecoin,-1,-1,-3.096328588378734,-0.15001448791430394,0.15001448791430394,-0.23344201801475994,0.11242603550295859,0.21724672440087078,1149
0.005,1.0,0.01,solana,-1,-1,-4.421650974666303,-0.151442770867794,0.151442770867794,-0.23359022547757718,0.0893854748603352,0.13608380240872323,1149
0.005,1.0,0.02,portfolio,2389,2130,-3.138398128137009,-0.14891165688002528,0.14917991879198586,-0.23290819994242973,0.14056224899598393,0.3170484089700458,1149
0.005,1.0,0.02,bitcoin,-1,-1,-2.066703495278971,-0.1500097691093063,0.15096512823298955,-0.23196423076214287,0.0970873786407767,0.39583135029056726,1149
0.005,1.0,0.02,ethereum,-1,-1,-2.0257711577103685,-0.14533250498554107,0.15045013851038336,-0.225034032711444,0.11244979919678715,0.4682960985242802,1149
0.005,1.0,0.02,binancecoin,-1,-1,-2.0883549907933534,-0.15028043050255468,0.15028043050255468,-0.23346959182155202,0.09865470852017937,0.38464200831696205,1149
0.005,1.0,0.02,solana,-1,-1,-3.289425445572982,-0.15094783230504427,0.15094783230504427,-0.23353883464127934,0.08247422680412371,0.2564086401994253,1149
0.005,1.0,0.03,portfolio,2410,2027,-1.74603076701345,-0.1472960381213403,0.14798602615592618,-0.23207361968618573,0.2357563850687623,0.697780675503855,1149
0.005,1.0,0.03,bitcoin,-1,-1,-1.500653069987406,-0.1503721191960159,0.1503721191960159,-0.23347910074428527,0.09734513274336283,0.4930264671635463,1149
0.005,1.0,0.03,ethereum,-1,-1,-1.2304813060407025,-0.14219575416341634,0.15068335856750478,-0.2195320443172815,0.14622641509433962,0.6549571027781698,1149
0.005,1.0,0.03,binancecoin,-1,-1,-0.6155483291280002,-0.1528098756797679,0.1528098756797679,-0.23373235774659223,0.22298624754420432,0.8757725760154879,1149
0.005,1.0,0.03,solana,-1,-1,-2.6180826102995893,-0.14970722779663603,0.1500516644390397,-0.2328743905737214,0.07339449541284404,0.3300825751287346,1149
0.005,1.0,0.05,portfolio,2379,1898,-0.41067124278611783,-0.061150272959183294,0.09502556146593055,-0.14463277377180073,0.27256637168141595,0.9172274739816104,1149
0.005,1.0,0.05,bitcoin,-1,-1,-1.1496699541668836,-0.1476779057193216,0.15114617127668842,-0.22784907315086603,0.11724137931034483,0.5919577252397713,1149
0.005,1.0,0.05,ethereum,-1,-1,0.048731354176275624,0.004859159884663011,0.13467748450270414,0.007898135125734677,0.20530973451327433,1.0125964281926731,1149
0.005,1.0,0.05,binancecoin,-1,-1,0.16315317829592677,0.04598171797157624,0.15011987179684452,0.0660042172411185,0.22796081923419412,1.0392582868235571,1149
