sl,ee,tp,scope,n_intrabar_sl,n_intrabar_tp,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.005,1.0,0.0,solana,-1,-1,1.0076217883837224,1.6295012334906613,0.13058595443882293,1.243592067306668,0.208125,1.3561577946721532,1619
0.005,1.0,0.01,portfolio,2795,2552,-3.81666458705839,-0.15034191505620076,0.15034191505620076,-0.1665545079148523,0.12690355329949238,0.11588752083665854,1619
0.005,1.0,0.01,bitcoin,-1,-1,-2.9505136726815557,-0.15155077047652532,0.15155077047652532,-0.16665149461125064,0.07947019867549669,0.12157555272607194,1619
0.005,1.0,0.01,ethereum,-1,-1,-2.753348794431735,-0.14869475034947943,0.15044672938281742,-0.16448460290188707,0.12690355329949238,0.2607635437552889,1619
0.005,1.0,0.01,binancecoin,-1,-1,-2.594486072145876,-0.15001448791430394,0.15001448791430394,-0.16652826711533,0.11242603550295859,0.21724672440087078,1619
0.005,1.0,0.01,solana,-1,-1,-3.6841331616650996,-0.151442770867794,0.151442770867794,-0.16664282298121563,0.0893854748603352,0.13608380240872323,1619
0.005,1.0,0.02,portfolio,3367,3032,-2.629343912696082,-0.14891165688002528,0.14917991879198586,-0.16614067380474828,0.14056224899598393,0.3170484089700458,1619
0.005,1.0,0.02,bitcoin,-1,-1,-1.737012306559245,-0.1500097691093063,0.15096512823298955,-0.16547404341519836,0.0970873786407767,0.39583135029056726,1619
0.005,1.0,0.02,ethereum,-1,-1,-1.702773348559093,-0.14533250498554107,0.15045013851038336,-0.16050255430133853,0.11244979919678715,0.4682960985242802,1619
0.005,1.0,0.02,binancecoin,-1,-1,-1.7551192653803807,-0.15028043050255468,0.15028043050255468,-0.16654957946139157,0.09865470852017937,0.38464200831696205,1619
0.005,1.0,0.02,solana,-1,-1,-2.7543505615021777,-0.15094783230504427,0.15094783230504427,-0.16660309987880964,0.08247422680412371,0.2564086401994253,1619
0.005,1.0,0.03,portfolio,3391,2926,-1.4685253240230072,-0.1472960381213403,0.14798602615592618,-0.16553544740126752,0.2357563850687623,0.697780675503855,1619
0.005,1.0,0.03,bitcoin,-1,-1,-1.2627247773623194,-0.1503721191960159,0.1503721191960159,-0.16655692916393391,0.09734513274336283,0.4930264671635463,1619
0.005,1.0,0.03,ethereum,-1,-1,-1.0358282787110749,-0.14219575416341634,0.15068335856750478,-0.15656025103156992,0.14622641509433962,0.6549571027781698,1619
0.005,1.0,0.03,binancecoin,-1,-1,-0.5185119940140872,-0.1528098756797679,0.1528098756797679,-0.1667526908196217,0.22298624754420432,0.8757725760154879,1619
0.005,1.0,0.03,solana,-1,-1,-2.1971790967888736,-0.14970722779663603,0.1500516644390397,-0.1661214522539452,0.07339449541284404,0.3300825751287346,1619
0.005,1.0,0.05,portfolio,3371,2778,-0.5011827255316026,-0.08718986797607231,0.09502556146593055,-0.1483742981256245,0.25,0.886671436238381,1619
0.005,1.0,0.05,bitcoin,-1,-1,-0.9679078300905648,-0.1476779057193216,0.15114617127668842,-0.16252442131777559,0.11724137931034483,0.5919577252397713,1619
0.005,1.0,0.05,ethereum,-1,-1,-0.26240180193759466,-0.10257734865688428,0.15128272142611357,-0.11042120193063634,0.19117647058823528,0.9287092950899368,1619
0.005,1.0,0.05,binancecoin,-1,-1,0.13746127521512472,0.04598171797157624,0.15011987179684452,0.04677593174078583,0.22796081923419412,1.0392582868235571,1619
0.005,1.0,0.05,solana,-1,-1,-1.2399142230548745,-0.14814446290081118,0.15145428269995131,-0.16274266251006442,0.07467532467532467,0.5368713230183924,1619
